(base) tsp330@TSP330-PC:~/Pytorch-Handwritten-Mathematical-Expression-Recognition$ python3 Train.py
total words/phones 112
total  8359 batch data loaded
ignore 476 images
total  925 batch data loaded
ignore 61 images
epoch is 0, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 94.721869
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 27.435802
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 32.299624
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 25.013930
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 27.484820
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 26.978903
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 26.209415
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 27.714805
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 28.853270
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 28.822284
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 26.716057
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 25.099217
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 28.364859
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 25.337989
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 24.577813
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 25.610402
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 30.929940
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 29.382972
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 28.489987
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 27.182309
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 26.438247
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 24.678049
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 22.626832
epoch is 3, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 27.706381
epoch is 3, the whole loss is 27.750730
Now, begin testing!!
total_line_rec is 1
wer is 0.67230
sacc is 0.00108
whole loss is 0.00000
the best is 0.001082
the loss is bigger than before,so do not save the model
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 25.462867
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 25.326630
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 24.988951
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 23.922748
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 22.388671
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 22.070845
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 23.918736
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 25.926001
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 25.244307
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 25.960561
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 21.467486
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 25.197993
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 21.666462
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 24.171146
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 22.008091
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 21.834892
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 23.055536
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 27.240945
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 25.136699
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 26.155283
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 26.360285
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 25.320246
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 21.873065
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 25.750855
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 21.728182
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 24.889395
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 22.639494
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 20.280223
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 26.795735
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 24.638131
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 23.368497
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 22.107512
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 20.206371
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 22.818331
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 25.645000
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 23.066523
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 24.574316
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 22.331251
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 23.760058
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 23.758346
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 19.707915
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 25.347888
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 22.387606
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 24.477575
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 22.123199
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 20.142683
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 23.929719
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 23.720341
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 20.880875
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 23.272996
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 22.040010
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 26.657495
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 23.228178
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 22.152507
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 20.933467
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 23.859260
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 19.983865
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 22.404212
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 84.699%, running_loss is 24.268351
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 86.135%, running_loss is 23.089276
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 87.570%, running_loss is 17.788722
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 89.006%, running_loss is 20.545548
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 90.441%, running_loss is 20.567018
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 91.877%, running_loss is 20.915558
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 93.313%, running_loss is 23.079895
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 94.748%, running_loss is 19.725766
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 96.184%, running_loss is 19.039810
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 97.619%, running_loss is 20.394934
epoch is 4, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 99.055%, running_loss is 19.250611
epoch is 4, the whole loss is 22.839650
Now, begin testing!!
total_line_rec is 9
wer is 0.61777
sacc is 0.00974
whole loss is 0.00000
0.00974025974025974
saving the model....
encoder_lr0.00010_GN_te1_d05_SGD_bs6_mask_conv_bn_b_xavier.pkl
done
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 1.436%, running_loss is 24.202361
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 2.871%, running_loss is 19.106215
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 4.307%, running_loss is 20.485676
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 5.742%, running_loss is 17.451411
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 7.178%, running_loss is 21.508931
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 8.613%, running_loss is 15.922700
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 10.049%, running_loss is 16.702946
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 11.485%, running_loss is 20.931126
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 12.920%, running_loss is 17.543697
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 14.356%, running_loss is 20.794295
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 15.791%, running_loss is 19.765108
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 17.227%, running_loss is 16.903515
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 18.663%, running_loss is 19.618623
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 20.098%, running_loss is 21.255556
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 21.534%, running_loss is 17.474646
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 22.969%, running_loss is 18.044536
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 24.405%, running_loss is 18.642491
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 25.840%, running_loss is 16.611365
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 27.276%, running_loss is 16.827336
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 28.712%, running_loss is 16.723622
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 30.147%, running_loss is 18.935495
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 31.583%, running_loss is 16.000114
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 33.018%, running_loss is 14.313520
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 34.454%, running_loss is 17.584105
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 35.889%, running_loss is 19.241923
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 37.325%, running_loss is 18.949179
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 38.761%, running_loss is 15.347995
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 40.196%, running_loss is 19.021068
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 41.632%, running_loss is 15.041440
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 43.067%, running_loss is 16.650587
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 44.503%, running_loss is 19.409467
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 45.939%, running_loss is 15.762203
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 47.374%, running_loss is 18.054175
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 48.810%, running_loss is 18.593492
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 50.245%, running_loss is 18.687207
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 51.681%, running_loss is 18.750564
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 53.116%, running_loss is 15.011648
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 54.552%, running_loss is 17.001300
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 55.988%, running_loss is 15.649328
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 57.423%, running_loss is 18.646097
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 58.859%, running_loss is 18.855911
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 60.294%, running_loss is 16.574284
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 61.730%, running_loss is 16.112697
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 63.165%, running_loss is 15.179611
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 64.601%, running_loss is 18.520526
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 66.037%, running_loss is 16.087848
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 67.472%, running_loss is 19.924207
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 68.908%, running_loss is 15.300727
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 70.343%, running_loss is 15.773254
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 71.779%, running_loss is 16.684938
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 73.214%, running_loss is 17.073242
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 74.650%, running_loss is 15.699995
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 76.086%, running_loss is 14.489090
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 77.521%, running_loss is 17.988767
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 78.957%, running_loss is 17.511830
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 80.392%, running_loss is 16.792019
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 81.828%, running_loss is 19.056668
epoch is 5, lr rate is 0.00010, te is 1.000, batch_size is 6, loading for 83.264%, running_loss is 19.164518
